Data Year,ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Density,Area,Population,ethnicity,Sunni Arabs,Salafi Arabs,Shia Arabs,Alawites,Ibadi Arabs,South Arabians,Druze,Orthodox Arabs,Catholic Arabs,Protestant Arabs,Maronites,Copts,Kurds,Zazas,Turks,North Caucasian,Circassians,Chechens,Georgians,Lazi,Armenians,Assyrians,Jews,Other Arabs,No religion classification,Others,Foreigners,Others Foreigners,Yazidis,Mandaeans,Ajams/ Iranians,Kyrgyz,Kazakhs,Dagestani,Azeris,Syrians,Afghans,Indians,Pakistanis,Bangladeshis,Sri Lankans,Nepalis,Fillipinos,Southeast Asians,East Asians,Africans,Europeans,Americas/ Pacific,Egypt,Tanzania,Sudan,Bosnians,Albanians,Pomaks,Roma,Greeks,Ossetians,Balochis,Zadjali,Zanzibaris,Al-Luwatiyyah,Kumzaris,Banyans,religion,Largest Religion,Share of Population,Islam
,IQ63,Iraq,Kerbala,Ain Al-Tamur,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,1847,30768,,0,0,30768,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ64,Iraq,Kerbala,Al-Hindiya,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,535,282716,,0,0,282716,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ65,Iraq,Kerbala,Kerbela,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,2684,1003266,,0,0,1003266,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ66,Iraq,Kirkuk,Al-Hawiga,Sunni Arabs,0.800001262,Sunni Arabs,Kurds,.,.,.,.,.,.,.,.,,2889,316882,,253506,0,0,0,,,0,0,0,0,0,0,63376,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ67,Iraq,Kirkuk,Daquq,Turks,0.520007785,Turks,Kurds,Sunni Arabs,.,.,.,.,.,.,.,,2672,102760,,6166,0,0,0,,,0,0,0,0,0,0,43158,,53436,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ68,Iraq,Kirkuk,Dibis,Turks,0.399993445,Turks,Kurds,Sunni Arabs,Circassians,Assyrians,.,.,.,.,.,,1723,122047,,13426,0,0,0,,,0,0,0,0,0,0,42717,,48818,,12205,0,,,0,4881,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ69,Iraq,Kirkuk,Kirkuk,Kurds,0.559998987,Kurds,Turks,Shia Arabs,Sunni Arabs,Assyrians,Armenians,.,.,.,.,,2912,1184720,,120842,0,139797,0,,,0,0,0,0,0,0,663442,,189556,,0,0,,,1422,69661,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ70,Iraq,Maysan,Al-Amara,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,4199,110424,,0,0,110424,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ71,Iraq,Maysan,Ali Al-Gharbi,Shia Arabs,0.900013933,Shia Arabs,Kurds,.,.,.,.,.,.,.,.,,3750,57418,,0,0,51677,0,,,0,0,0,0,0,0,5741,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ72,Iraq,Maysan,Al-Kahla,Shia Arabs,0.990001374,Shia Arabs,Mandaeans,.,.,.,.,.,.,.,.,,3641,633187,,0,0,626856,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,6331,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ73,Iraq,Maysan,Al-Maimouna,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,2693,112272,,0,0,112272,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ74,Iraq,Maysan,Al-Mejar Al-Kabir,Shia Arabs,0.990003287,Shia Arabs,Mandaeans,.,.,.,.,.,.,.,.,,2073,222073,,0,0,219853,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,2220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ75,Iraq,Maysan,Qalat Saleh,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,282,66801,,0,0,66801,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ76,Iraq,Ninewa,Al-Baaj,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,8565,193959,,193959,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ77,Iraq,Ninewa,Al-Hamdaniya,Kurds,0.4500028,Kurds,Assyrians,Sunni Arabs,.,.,.,.,.,.,.,,1302,267825,,66956,0,0,0,,,0,0,0,0,0,0,120522,,0,,0,0,,,0,80347,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ78,Iraq,Ninewa,Al-Hatra,Sunni Arabs,0.990001402,Sunni Arabs,Kurds,.,.,.,.,.,.,.,.,,10257,64209,,63567,0,0,0,,,0,0,0,0,0,0,642,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ79,Iraq,Ninewa,Al-Mosul,Sunni Arabs,0.649999563,Sunni Arabs,Kurds,Turks,Assyrians,Armenians,.,.,.,.,.,,4716,2058406,,1337963,0,0,0,,,0,0,0,0,0,0,411681,,164673,,0,0,,,2882,141207,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ80,Iraq,Ninewa,Al-Shikhan,Yazidis,0.80000253,Yazidis,Assyrians,.,.,.,.,.,.,.,.,,1259,158132,,0,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,31626,0,,0,0,,,126506,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ81,Iraq,Ninewa,Aqra,Kurds,0.939998159,Kurds,Assyrians,Shia Arabs,.,.,.,.,.,.,.,,2961,304224,,0,0,3043,0,,,0,0,0,0,0,0,285970,,0,,0,0,,,0,15211,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ82,Iraq,Ninewa,Sinjar,Yazidis,0.910002528,Yazidis,Sunni Arabs,Turks,.,.,.,.,.,.,.,,2885,352021,,28161,0,0,0,,,0,0,0,0,0,0,0,,3520,,0,0,,,0,0,0,,0,0,,,320340,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ83,Iraq,Ninewa,Telafar,Turks,0.480000145,Turks,Kurds,Sunni Arabs,.,.,.,.,.,.,.,,4741,552104,,121463,0,0,0,,,0,0,0,0,0,0,165631,,265010,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ84,Iraq,Ninewa,Tilkaef,Assyrians,0.399997359,Assyrians,Yazidis,Sunni Arabs,Turks,.,.,.,.,.,.,,1267,227174,,56794,0,0,0,,,0,0,0,0,0,0,0,,2272,,0,0,,,0,90869,0,,0,0,,,77239,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ85,Iraq,Salah Al-Din,Al-Daur,Sunni Arabs,0.85,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,2736,76740,,65229,0,11511,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ86,Iraq,Salah Al-Din,Al-Shirqat,Sunni Arabs,0.989997657,Sunni Arabs,Kurds,.,.,.,.,.,.,.,.,,1424,234745,,232397,0,0,0,,,0,0,0,0,0,0,2348,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ87,Iraq,Salah Al-Din,Balad,Shia Arabs,0.6,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,4018,422330,,168932,0,253398,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ88,Iraq,Salah Al-Din,Beygee,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,6626,239495,,239495,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ89,Iraq,Salah Al-Din,Samarra,Sunni Arabs,0.749998133,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,5496,267838,,200878,0,66960,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ90,Iraq,Salah Al-Din,Tikrit,Sunni Arabs,0.800000741,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,2574,269866,,215893,0,53973,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ91,Iraq,Salah Al-Din,Tooz Khurmato,Turks,0.689999488,Turks,Kurds,Sunni Arabs,.,.,.,.,.,.,.,,2113,215019,,6450,0,0,0,,,0,0,0,0,0,0,60206,,148363,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ92,Iraq,Thi Qar,Al-Chibayish,Shia Arabs,0.8,Shia Arabs,Mandaeans,.,.,.,.,.,.,.,.,,2358,111060,,0,0,88848,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,22212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ93,Iraq,Thi Qar,Al-Nasiriya,Shia Arabs,0.829999846,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,4174,841811,,143108,0,698703,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ94,Iraq,Thi Qar,Al-Rifai,Shia Arabs,0.950001604,Shia Arabs,Kurds,.,.,.,.,.,.,.,.,,3555,467535,,0,0,444159,0,,,0,0,0,0,0,0,23376,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ95,Iraq,Thi Qar,Al-Shatra,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,1811,498136,,0,0,498136,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ96,Iraq,Thi Qar,Suq Al-Shoyokh,Shia Arabs,0.899997972,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,1397,345153,,34516,0,310637,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ97,Iraq,Wassit,Al-Hai,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,2042,203035,,0,0,203035,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ98,Iraq,Wassit,Al-Kut,Shia Arabs,0.949999316,Shia Arabs,Kurds,.,.,.,.,.,.,.,.,,5076,585212,,0,0,555951,0,,,0,0,0,0,0,0,29261,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ99,Iraq,Wassit,Al-Namaniya,Shia Arabs,0.940000864,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,2453,185286,,11117,0,174169,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ100,Iraq,Wassit,Al-Suwaira,Shia Arabs,0.989999093,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,4296,484856,,4849,0,480007,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IQ101,Iraq,Wassit,Badra,Shia Arabs,0.699987197,Shia Arabs,Kurds,Turks,.,.,.,.,.,.,.,,3490,31242,,0,0,21869,0,,,0,0,0,0,0,0,7811,,1562,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL42,Israel,Central District,Petah Tiqwa,Jews,0.907098381,Jews,Sunni Arabs,No religion classification,Others,Catholic Arabs,Orthodox Arabs,Protestant Arabs,Protestant Arabs,.,.,,283,803000,,38200,0,0,0,,,0,880,1100,110,110,0,0,,0,,0,0,,,0,0,728400,,32100,2100,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL43,Israel,Central District,Ramla,Jews,0.842063281,Jews,Sunni Arabs,No religion classification,Orthodox Arabs,Others,Catholic Arabs,.,.,.,.,,339,376100,,42100,0,0,0,,,0,1840,460,0,0,0,0,,0,,0,0,,,0,0,316700,,13300,1700,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL44,Israel,Central District,Rehovot,Jews,0.934799563,Jews,No religion classification,Others,Sunni Arabs,Orthodox Arabs,.,.,.,.,.,,324,641100,,1000,0,0,0,,,0,200,0,0,0,0,0,,0,,0,0,,,0,0,599300,,38400,2200,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL41,Israel,Central District,Sharon,Jews,0.734480032,Jews,Sunni Arabs,No religion classification,Others,.,.,.,.,.,.,,348,505800,,105900,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,371500,,26500,1900,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL32,Israel,Haifa District,Hadera,Jews,0.548142229,Jews,Sunni Arabs,No religion classification,Others,.,.,.,.,.,.,,572,500600,,208700,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,274400,,15300,2200,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL31,Israel,Haifa District,Haifa,Jews,0.770685968,Jews,No religion classification,Druze,Sunni Arabs,Catholic Arabs,Others,Orthodox Arabs,Maronites,Armenians,Protestant Arabs,,294,607900,,24300,0,0,0,,,27800,1960,13900,440,1800,0,0,,0,,0,0,,,800,0,468500,,61800,6600,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL11,Israel,Jerusalem District,Jerusalem,Jews,0.894914919,Jews,Sunni Arabs,No religion classification,Others,Orthodox Arabs,Catholic Arabs,Armenians,Protestant Arabs,.,.,,532,252700,,18280,0,0,0,,,0,540,210,50,0,0,0,,0,,0,0,,,100,0,226145,,4165,3210,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL12,Israel,Jerusalem District,West Jerusalem,Jews,0.819953997,Jews,Sunni Arabs,No religion classification,Orthodox Arabs,Others,Catholic Arabs,Armenians,Protestant Arabs,.,.,,49,418232,,60571,0,0,0,,,0,1560,700,130,0,0,0,,0,,0,0,,,305,0,342931,,11035,1000,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL24,Israel,Northern District,Akko,Sunni Arabs,0.466085415,Sunni Arabs,Jews,Druze,Catholic Arabs,No religion classification,Maronites,Others,Orthodox Arabs,Protestant Arabs,Armenians,,927,676700,,315400,0,0,0,,,81200,2800,36000,1900,4820,0,0,,0,,0,0,,,680,0,204000,,26700,3200,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL29,Israel,Northern District,Golan,Jews,0.465073529,Jews,Druze,Sunni Arabs,No religion classification,Orthodox Arabs,Maronites,.,.,.,.,,1115,54400,,2500,0,0,0,,,24200,240,0,0,160,0,0,,0,,0,0,,,0,0,25300,,2000,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL22,Israel,Northern District,Kinneret,Jews,0.659414226,Jews,Sunni Arabs,Druze,Catholic Arabs,No religion classification,Others,Orthodox Arabs,.,.,.,,529,119500,,17100,0,0,0,,,10700,820,7380,0,0,0,0,,0,,0,0,,,0,0,78800,,3700,1000,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL23,Israel,Northern District,Yizre'el,Sunni Arabs,0.464473923,Sunni Arabs,Jews,Orthodox Arabs,No religion classification,Catholic Arabs,Others,Maronites,Protestant Arabs,Protestant Arabs,Copts,,1193,550300,,255600,0,0,0,,,0,26000,11900,400,1200,100,0,,0,,0,0,,,400,0,232200,,18500,4000,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL21,Israel,Northern District,Zefat,Jews,0.844094488,Jews,Sunni Arabs,No religion classification,Druze,Orthodox Arabs,Others,Catholic Arabs,Maronites,Protestant Arabs,Armenians,,668,127000,,6700,0,0,0,,,4200,1700,750,150,300,0,0,,0,,0,0,,,100,0,107200,,4700,1200,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL61,Israel,Southern District,Ashqelon,Jews,0.904249872,Jews,No religion classification,Others,Sunni Arabs,.,.,.,.,.,.,,1266,585900,,1600,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,529800,,51500,3000,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL62,Israel,Southern District,Be'er Sheva,Jews,0.564393939,Jews,Sunni Arabs,No religion classification,Others,.,.,.,.,.,.,,12918,818400,,306400,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,461900,,45400,4700,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IL51,Israel,Tel Aviv District,Tel Aviv,Jews,0.917018002,Jews,No religion classification,Sunni Arabs,Others,Catholic Arabs,Orthodox Arabs,Protestant Arabs,Protestant Arabs,Copts,.,,172,1494300,,21500,0,0,0,,,0,980,2470,200,200,50,0,,0,,0,0,,,0,0,1370300,,88500,10100,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR01,Jordan,Ajloun Governorate,Ajloun,Sunni Arabs,0.85,Sunni Arabs,Orthodox Arabs,Catholic Arabs,.,.,.,.,.,.,.,,333,163200,,138720,0,0,0,,,0,18360,6120,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR02,Jordan,Ajloun Governorate,Kofranjah,Sunni Arabs,0.95,Sunni Arabs,Orthodox Arabs,Catholic Arabs,.,.,.,.,.,.,.,,86,45300,,43035,0,0,0,,,0,1699,566,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR03,Jordan,Amman Governorate,Amman,Sunni Arabs,0.937000197,Sunni Arabs,Circassians,Orthodox Arabs,Armenians,Catholic Arabs,.,.,.,.,.,,50,1013400,,949556,0,0,0,,,0,7600,2534,0,0,0,0,,0,,50670,0,,,3040,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR04,Jordan,Amman Governorate,Jame'a,Sunni Arabs,0.960000227,Sunni Arabs,Circassians,.,.,.,.,.,.,.,.,,123,880830,,845597,0,0,0,,,0,0,0,0,0,0,0,,0,,35233,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR05,Jordan,Amman Governorate,Jizeh,Sunni Arabs,0.9,Sunni Arabs,Circassians,.,.,.,.,.,.,.,.,,5489,139710,,125739,0,0,0,,,0,0,0,0,0,0,0,,0,,13971,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR06,Jordan,Amman Governorate,Marka,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,290,1131980,,1131980,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR07,Jordan,Amman Governorate,Mowaqqar,Sunni Arabs,0.969996997,Sunni Arabs,Circassians,.,.,.,.,.,.,.,.,,718,99890,,96893,0,0,0,,,0,0,0,0,0,0,0,,0,,2997,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR08,Jordan,Amman Governorate,Na'oor,Sunni Arabs,0.86,Sunni Arabs,Orthodox Arabs,Catholic Arabs,.,.,.,.,.,.,.,,179,153500,,132010,0,0,0,,,0,16117,5373,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR09,Jordan,Amman Governorate,Qweismeh,Sunni Arabs,0.92999971,Sunni Arabs,Orthodox Arabs,Catholic Arabs,.,.,.,.,.,.,.,,113,689840,,641551,0,0,0,,,0,36217,12072,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR10,Jordan,Amman Governorate,Sahab,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,478,200600,,200600,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR11,Jordan,Amman Governorate,Wadi Essier,Sunni Arabs,0.72999885,Sunni Arabs,Circassians,Orthodox Arabs,Catholic Arabs,.,.,.,.,.,.,,158,434950,,317513,0,0,0,,,0,29359,9787,0,0,0,0,,0,,78291,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR12,Jordan,Aqaba Governorate,Aqaba,Sunni Arabs,0.969998407,Sunni Arabs,Orthodox Arabs,Catholic Arabs,Catholic Arabs,.,.,.,.,.,.,,4331,188290,,182641,0,0,0,,,0,3389,1130,0,0,0,0,,0,,1130,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR13,Jordan,Aqaba Governorate,Qwairah,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,2559,34510,,34510,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR14,Jordan,Balqa Governorate,Ain El-Basha,Sunni Arabs,0.870002868,Sunni Arabs,Circassians,Turks,Orthodox Arabs,Catholic Arabs,.,.,.,.,.,,98,209220,,182022,0,0,0,,,0,1569,523,0,0,0,0,,4184,,20922,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR15,Jordan,Balqa Governorate,Dair Alla,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,237,86980,,86980,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR16,Jordan,Balqa Governorate,Mahes & Fohais,Orthodox Arabs,0.438009675,Orthodox Arabs,Chechens,Catholic Arabs,Sunni Arabs,Armenians,.,.,.,.,.,,26,43410,,6511,0,0,0,,,0,19014,6512,0,0,0,0,,0,,0,10853,,,520,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR17,Jordan,Balqa Governorate,Salt,Sunni Arabs,0.9,Sunni Arabs,Orthodox Arabs,Catholic Arabs,Turks,.,.,.,.,.,.,,453,180090,,162081,0,0,0,,,0,12156,4052,0,0,0,0,,1801,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR18,Jordan,Balqa Governorate,Shooneh Janoobiyeh,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,293,62400,,62400,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR19,Jordan,Irbid Governorate,Aghwar Shamaliya,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,238,144830,,144830,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR20,Jordan,Irbid Governorate,Bani Kinanah,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,253,156040,,156040,0,0,0,,,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR21,Jordan,Irbid Governorate,Bani Obeid,Sunni Arabs,0.849997933,Sunni Arabs,Orthodox Arabs,Catholic Arabs,.,.,.,.,.,.,.,,188,241890,,205606,0,0,0,,,0,27213,9071,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JR22,Jordan,Irbid Governorate,Irbid,Sunni Arabs,0.96,Sunni Arabs,Orthodox Arabs,Catholic Arabs,.,.,.,.,.,.,.,,236,875150,,840144,0,0,0,,,0,26254,8752,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
